0.097661108	0
0.412162883	0
0.056813692	0
0.030572872	0
0.369143668	0
0.078062652	0
0.127127858	0
0.080768415	0
0.065831912	0
0.062361435	0
0.154556991	0
0.118007494	0
0.443173711	0
0.231964039	0
0.106884124	0
0.214011834	0
0.097362147	0
0.083634024	0
0.043873408	0
0.022644774	0
0.011318236	0
0.004518471	0
0.003682279	0
0.003523179	0
0.004640244	0
0.00264946	0
0.001708965	0
0.001054762	0
0.003167424	0
0.065377637	0
1.34100244	0
0.408876682	0
0.144582887	0
0.048682315	0
0.031420886	0
0.018047289	0
0.019438672	0
0.010012564	0
0.009594344	0
0.360586429	0
0.264435033	0
1.236637477	0
1.231354012	0
0.108010027	0
0.049036385	0
0.035551639	0
0.046876674	0
0.121486258	0
0.303877418	0
0.185276518	0
0.092131991	0
0.045834556	0
0.035433324	0
0.033846193	0
